,car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
3990,maruti ertiga,2015,diesel,79830,pune,suv,manual,1,848351.0,False,709999
3993,maruti swift dzire,2013,diesel,84711,pune,sedan,manual,1,532599.0,False,532499
3995,toyota corolla altis,2015,petrol,77611,pune,luxury sedan,automatic,2,898051.0,False,863199
3998,maruti wagon r 1.0,2012,petrol,94879,pune,hatchback,manual,1,313983.0,False,266499
3999,maruti swift,2009,diesel,123493,pune,hatchback,manual,2,210299.0,False,208299
4001,toyota innova,2013,diesel,80576,pune,suv,manual,2,831639.0,False,823999
4002,maruti wagon r 1.0,2011,petrol,117927,pune,hatchback,manual,1,281703.0,False,225499
4003,maruti swift dzire,2015,petrol,93971,pune,sedan,manual,2,464478.0,False,459799
4005,hyundai i20,2014,petrol,94847,pune,hatchback,manual,2,379846.0,False,376499
4007,maruti swift dzire,2011,petrol,125071,pune,sedan,manual,1,308799.0,False,308699
4009,maruti ertiga,2019,diesel,59858,pune,suv,manual,1,1116657.0,False,1066053
4012,maruti wagon r 1.0,2014,petrol & cng,96603,pune,hatchback,manual,1,362099.0,False,361999
4014,skoda rapid,2012,diesel,123831,pune,sedan,manual,1,349799.0,False,349699
4015,honda wr-v,2018,diesel,79530,pune,suv,manual,1,847495.0,False,816499
4016,honda wr-v,2018,diesel,77157,pune,suv,manual,1,843444.0,False,839299
4017,hyundai i10,2010,petrol,105844,pune,hatchback,manual,2,229467.0,False,227099
4019,maruti swift dzire,2014,diesel,106190,pune,sedan,manual,1,530525.0,False,519999
4022,volkswagen jetta,2012,diesel,123383,pune,sedan,automatic,2,473899.0,False,473799
4024,volkswagen vento,2014,diesel,151201,pune,sedan,manual,1,394099.0,False,393999
4025,maruti swift,2013,diesel,162143,pune,hatchback,manual,2,439026.0,False,433399
4027,hyundai creta,2016,petrol,111419,pune,suv,automatic,1,1058481.0,False,1000299
4028,maruti swift,2014,diesel,120062,pune,hatchback,manual,1,505500.0,False,492999
4031,maruti celerio,2015,petrol & cng,160968,pune,hatchback,manual,1,320899.0,False,320699
4032,toyota innova,2013,diesel,107995,pune,suv,manual,2,791500.0,False,772599
4036,maruti ertiga,2016,diesel,130191,pune,suv,manual,1,756009.0,False,734499
4038,toyota etios,2011,petrol,170425,pune,sedan,manual,1,283883.0,False,237499
4039,mercedes benz cla class,2015,diesel,109092,pune,luxury sedan,manual,2,1801971.0,False,1784163
4040,skoda octavia,2014,petrol,158960,pune,luxury sedan,automatic,1,851116.0,False,807399
4042,hyundai elite i20,2014,diesel,169488,pune,hatchback,manual,1,550050.0,False,495199
4043,hyundai elite i20,2017,diesel,128128,pune,hatchback,manual,1,681237.0,False,644199
4048,mercedes benz e class,2013,petrol,122242,pune,luxury sedan,manual,1,1419000.0,False,1414200
4049,honda brio,2014,petrol,141973,pune,hatchback,manual,1,330599.0,False,330499
4050,toyota fortuner,2012,diesel,128749,pune,luxury suv,manual,1,1154597.0,False,995799
4051,toyota innova,2014,diesel,312882,pune,suv,manual,1,792999.0,False,792899
4052,datsun redi go,2017,petrol,18451,pune,hatchback,manual,1,270034.0,True,221199
4055,maruti ignis,2018,petrol,11972,pune,hatchback,manual,1,463798.0,False,460899
4056,hyundai xcent,2014,petrol,31054,pune,sedan,manual,1,426818.0,False,422699
4058,maruti alto 800,2013,petrol,25478,pune,hatchback,manual,1,205399.0,False,203399
4059,hyundai grand i10,2016,petrol,33475,pune,hatchback,manual,2,454117.0,False,448599
4060,maruti ciaz,2015,diesel,17927,pune,sedan,manual,1,637717.0,False,629999
4062,maruti baleno,2019,petrol,3139,pune,hatchback,manual,1,712343.0,False,695499
4063,maruti swift,2014,diesel,38846,pune,hatchback,manual,1,500476.0,False,490699
4069,hyundai grand i10,2013,petrol,25889,pune,hatchback,manual,2,342960.0,False,339599
4070,hyundai verna,2011,petrol,48598,pune,sedan,manual,2,347999.0,False,347899
4081,maruti celerio,2017,petrol,20176,pune,hatchback,automatic,1,455828.0,False,451399
4085,hyundai verna,2011,petrol,48478,pune,sedan,manual,1,372099.0,False,371999
4090,maruti eeco,2010,petrol,49362,pune,suv,manual,1,226599.0,False,222399
4091,maruti alto,2011,petrol,9742,pune,hatchback,manual,1,216599.0,False,213099
4100,hyundai i10,2014,petrol,44857,pune,hatchback,manual,1,354490.0,False,293799
4105,maruti eeco,2019,petrol & cng,17417,pune,suv,manual,1,466799.0,False,456599
4108,volkswagen polo,2014,petrol,54813,pune,hatchback,manual,1,457521.0,False,453399
4109,hyundai elite i20,2017,petrol,30884,pune,hatchback,manual,1,592342.0,False,581699
4116,volkswagen polo,2015,petrol,48850,pune,hatchback,automatic,1,565399.0,False,565299
4119,honda city,2015,petrol,44065,pune,sedan,manual,1,692264.0,False,676099
4121,maruti ertiga,2012,diesel,46331,pune,suv,manual,2,621237.0,False,593299
4122,mahindra xuv500,2013,diesel,73887,pune,luxury suv,manual,1,567099.0,False,557499
4127,volkswagen polo,2010,petrol,62724,pune,hatchback,manual,1,276999.0,False,272199
4129,ford figo,2011,petrol,68190,pune,hatchback,manual,3,199499.0,False,199399
4130,toyota etios,2011,petrol,69474,pune,sedan,manual,1,315699.0,False,306599
4134,maruti ertiga,2013,diesel,54675,pune,suv,manual,1,605517.0,False,576699
4141,maruti ertiga,2015,petrol,79846,pune,suv,manual,1,529599.0,False,529399
4143,hyundai creta,2015,petrol,46166,pune,suv,manual,1,866629.0,False,831699
4145,maruti ertiga,2017,petrol,29397,pune,suv,manual,1,755699.0,False,726599
4150,maruti baleno,2016,petrol,61456,pune,hatchback,manual,1,506199.0,False,506099
4153,toyota corolla altis,2018,petrol,34924,pune,luxury sedan,automatic,1,1441500.0,False,1391980
4154,chevrolet spark,2010,petrol,63541,pune,hatchback,manual,2,138199.0,False,138099
4156,maruti zen estilo,2009,petrol,71582,pune,hatchback,manual,1,170599.0,False,170499
4157,maruti swift,2015,diesel,98926,pune,hatchback,manual,1,528928.0,False,500499
4161,tata hexa,2017,diesel,22399,pune,suv,automatic,1,1374172.0,False,1348247
4162,mahindra xuv500,2015,diesel,52094,pune,luxury suv,manual,1,732399.0,False,732299
4163,maruti s cross,2017,diesel,13630,pune,suv,manual,1,974494.0,False,926299
4165,maruti baleno,2018,petrol,47926,pune,hatchback,manual,1,590756.0,False,580699
4172,maruti wagon r 1.0,2014,petrol,69438,pune,hatchback,manual,1,332390.0,False,330399
4175,maruti swift,2012,petrol,95783,pune,hatchback,manual,1,385999.0,False,385899
4176,honda crv,2013,petrol,98773,pune,luxury suv,automatic,1,796500.0,False,774299
4181,mahindra xuv500,2015,diesel,58112,pune,luxury suv,manual,1,1028131.0,False,1003099
4183,maruti ertiga,2016,diesel,73264,pune,suv,manual,1,800409.0,False,750999
4184,mahindra scorpio,2016,diesel,77241,pune,suv,manual,1,820389.0,False,792699
4186,maruti wagon r 1.0,2014,petrol & cng,87427,pune,hatchback,manual,1,338872.0,False,338699
4188,hyundai creta,2016,diesel,94775,pune,suv,manual,1,972724.0,False,933299
4190,maruti ritz,2012,diesel,109285,pune,hatchback,manual,1,336399.0,False,336299
4192,volkswagen ameo,2016,diesel,96122,pune,sedan,manual,1,541399.0,False,523999
4193,volkswagen polo,2013,diesel,160035,pune,hatchback,manual,2,324929.0,False,292299
4197,bmw x1,2011,diesel,112688,pune,luxury suv,automatic,3,687599.0,False,687499
4201,honda amaze,2014,diesel,113188,pune,sedan,manual,1,402454.0,False,342199
4202,toyota innova,2013,diesel,178253,pune,suv,manual,2,806295.0,False,782199
4204,maruti swift,2014,petrol,117914,pune,hatchback,manual,1,409286.0,False,404499
4207,mahindra xuv500,2013,diesel,125780,pune,luxury suv,manual,1,699758.0,False,657499
4208,bmw x1,2011,diesel,166437,pune,luxury suv,automatic,1,759699.0,False,759599
4209,toyota innova,2014,diesel,101489,pune,suv,manual,2,921998.0,False,914499
4211,hyundai i20,2013,diesel,214799,pune,hatchback,manual,1,364464.0,False,358999
4212,honda city,2015,petrol,122135,pune,sedan,manual,1,558265.0,False,540699
4213,maruti ertiga,2018,diesel,119308,pune,suv,manual,1,861500.0,False,851799
4214,bmw 5 series,2012,diesel,148836,pune,luxury sedan,automatic,1,1193943.0,False,1145742
4217,ford figo,2011,petrol,38373,pune,hatchback,manual,2,197770.0,False,189699
4220,ford figo,2011,petrol,46292,pune,hatchback,manual,2,193237.0,False,179199
4223,volkswagen polo,2015,petrol,31433,pune,hatchback,automatic,1,570699.0,False,556299
4224,hyundai i10,2014,petrol,43814,pune,hatchback,manual,1,296999.0,False,296699
4226,maruti alto 800,2012,petrol,17736,pune,hatchback,manual,1,217993.0,False,203499
4227,hyundai i10,2012,petrol,41017,pune,hatchback,automatic,1,322758.0,False,271299
4228,maruti alto k10,2016,petrol,18946,pune,hatchback,manual,1,299495.0,False,251899
4230,maruti swift dzire,2016,petrol,9984,pune,sedan,manual,1,560914.0,False,546899
4232,volkswagen polo,2014,petrol,21690,pune,hatchback,manual,1,478693.0,False,477199
4234,hyundai i20 active,2015,petrol,46687,pune,hatchback,manual,1,475500.0,False,461199
4238,maruti swift,2017,petrol,27809,pune,hatchback,manual,1,612394.0,True,501199
4239,maruti wagon r 1.0,2012,petrol,32808,pune,hatchback,manual,1,291613.0,False,260399
4241,maruti celerio,2015,petrol,23648,pune,hatchback,automatic,1,396474.0,False,393999
4243,hyundai grand i10,2015,petrol,25655,pune,hatchback,manual,1,402273.0,False,396999
4244,honda brio,2014,petrol,42559,pune,hatchback,automatic,1,483010.0,False,382399
4245,maruti swift,2014,petrol,30771,pune,hatchback,manual,1,447875.0,False,440499
4248,maruti swift,2013,petrol,16906,pune,hatchback,manual,1,440820.0,False,435199
4252,maruti dzire,2017,petrol,17868,pune,sedan,automatic,1,638139.0,False,623199
4253,hyundai i10,2010,petrol,29196,pune,hatchback,manual,1,240628.0,False,237399
4255,hyundai grand i10,2015,petrol,10945,pune,hatchback,manual,1,440132.0,False,426999
4257,hyundai grand i10,2015,petrol,46917,pune,hatchback,manual,1,408203.0,False,406099
4258,honda city,2012,petrol,66511,pune,sedan,manual,1,413830.0,False,408099
4259,maruti eeco,2019,petrol & cng,17397,pune,suv,manual,1,467807.0,False,459599
4261,hyundai elite i20,2015,diesel,37423,pune,hatchback,manual,1,664610.0,False,592799
4264,maruti swift,2012,diesel,61365,pune,hatchback,manual,2,384993.0,False,333899
4271,volkswagen vento,2015,petrol,50258,pune,sedan,automatic,1,508500.0,False,498799
4272,maruti celerio,2014,petrol & cng,61591,pune,hatchback,manual,1,346476.0,False,332499
4274,maruti zen estilo,2010,petrol,33011,pune,hatchback,manual,1,216700.0,False,169099
4276,maruti swift,2019,petrol,8333,pune,hatchback,automatic,1,669963.0,False,644899
4279,hyundai i20,2010,petrol,74934,pune,hatchback,manual,1,234300.0,False,232799
4281,maruti ertiga,2012,petrol,58547,pune,suv,manual,1,521236.0,False,515899
4282,maruti vitara brezza,2019,diesel,24435,pune,suv,manual,1,841500.0,False,836099
4287,honda city,2018,petrol,7349,pune,sedan,manual,1,998253.0,False,860199
4289,maruti swift dzire,2010,diesel,84008,pune,sedan,manual,2,334628.0,False,283699
4290,maruti alto k10,2010,petrol,83421,pune,hatchback,manual,2,134940.0,False,117399
4292,honda brio,2012,petrol,71493,pune,hatchback,manual,1,309462.0,False,259899
4293,volkswagen vento,2013,diesel,74078,pune,sedan,manual,1,381019.0,False,332299
4294,hyundai i10,2011,petrol,76746,pune,hatchback,manual,1,238861.0,False,209399
4295,maruti wagon r 1.0,2015,petrol & cng,79847,pune,hatchback,manual,1,370140.0,False,364699
4296,maruti s cross,2019,diesel,5861,pune,suv,manual,1,1086500.0,False,1023431
4297,volkswagen vento,2015,diesel,61564,pune,sedan,automatic,2,468572.0,False,450699
4298,mahindra scorpio,2015,diesel,58242,pune,suv,manual,1,837062.0,False,830399
4300,maruti swift,2013,diesel,68815,pune,hatchback,manual,1,405754.0,False,396299
4302,volkswagen polo,2016,petrol,56769,pune,hatchback,manual,2,487905.0,False,481899
4304,volkswagen vento,2015,diesel,78700,pune,sedan,automatic,1,646626.0,False,543699
4309,maruti wagon r 1.0,2013,petrol,68804,pune,hatchback,manual,1,344970.0,False,272399
4312,maruti swift,2015,diesel,99222,pune,hatchback,manual,2,507974.0,False,480599
4313,maruti swift dzire,2010,diesel,97436,pune,sedan,manual,1,300814.0,False,265099
4314,volkswagen ameo,2019,diesel,16641,pune,sedan,automatic,1,821500.0,False,818599
4316,toyota innova crysta,2017,diesel,64712,pune,suv,manual,2,1530700.0,False,1349661
4317,maruti eeco,2018,petrol & cng,42958,pune,suv,manual,3,371667.0,False,369299
4321,skoda rapid,2016,diesel,80638,pune,sedan,automatic,1,655876.0,False,619499
4324,honda city,2016,diesel,93031,pune,sedan,manual,1,722380.0,False,660999
4326,maruti wagon r 1.0,2013,petrol,96735,pune,hatchback,manual,2,230183.0,False,225399
4327,maruti swift,2012,diesel,136965,pune,hatchback,manual,1,326285.0,False,325199
4328,maruti wagon r 1.0,2014,petrol & cng,94937,pune,hatchback,manual,3,243253.0,False,239999
4331,volkswagen polo,2014,diesel,106640,pune,hatchback,manual,1,417227.0,False,408899
4332,maruti ertiga,2012,petrol,104456,pune,suv,manual,2,491965.0,False,474599
4333,maruti swift dzire,2012,diesel,118302,pune,sedan,manual,1,442125.0,False,383899
4336,maruti swift dzire,2015,diesel,112267,pune,sedan,manual,1,562946.0,False,531799
4343,maruti wagon r 1.0,2013,petrol & cng,121461,pune,hatchback,manual,1,338096.0,False,278399
4344,toyota innova,2010,diesel,225134,pune,suv,manual,2,476517.0,False,467399
4347,mahindra kuv100,2016,diesel,141825,pune,suv,manual,1,350268.0,False,349599
4348,toyota fortuner,2015,diesel,246938,pune,luxury suv,manual,2,1380063.0,False,1358699
4349,jeep compass,2017,petrol,73309,pune,luxury suv,automatic,1,1157517.0,False,1135945
4350,volkswagen jetta,2015,diesel,98975,pune,sedan,automatic,1,898074.0,False,853999
4357,hyundai elite i20,2014,petrol,23661,pune,hatchback,manual,1,516287.0,False,507699
4358,maruti swift,2014,diesel,27388,pune,hatchback,manual,1,539999.0,False,539899
4368,hyundai i20,2013,petrol,25341,pune,hatchback,manual,1,389340.0,False,358199
4372,tata tiago,2017,petrol,24830,pune,hatchback,manual,1,430107.0,False,387799
4376,maruti wagon r 1.0,2018,petrol & cng,21940,pune,hatchback,manual,1,440565.0,False,435699
4378,maruti wagon r 1.0,2016,petrol,35646,pune,hatchback,manual,1,363007.0,False,358999
4380,nissan terrano,2016,petrol,37910,pune,suv,manual,2,451417.0,False,449499
4384,honda city,2016,petrol,32972,pune,sedan,manual,1,691807.0,False,674199
4387,maruti alto k10,2011,petrol,60972,pune,hatchback,manual,1,201304.0,False,200999
4388,ford figo aspire,2018,diesel,10712,pune,sedan,manual,1,621500.0,False,610299
4390,ford ecosport,2017,petrol,19240,pune,suv,manual,1,743958.0,False,730399
4391,renault duster,2013,diesel,57244,pune,suv,manual,1,482899.0,False,482799
4392,maruti eeco,2018,petrol & cng,27390,pune,suv,manual,1,435612.0,False,429599
4398,maruti swift,2019,diesel,14800,pune,hatchback,manual,1,739618.0,False,711099
4402,honda city,2016,petrol,65566,pune,sedan,manual,1,674913.0,False,671699
4405,maruti swift,2019,diesel,16449,pune,hatchback,manual,1,739175.0,False,726099
4408,renault duster,2016,diesel,51764,pune,suv,manual,2,551500.0,False,528499
4409,volkswagen vento,2011,petrol,85190,pune,sedan,manual,1,286388.0,False,245699
4414,ford ecosport,2018,diesel,35902,pune,suv,manual,1,889637.0,False,866899
4420,hyundai elite i20,2015,diesel,101238,pune,hatchback,manual,1,547539.0,False,536099
4424,honda amaze,2014,diesel,88309,pune,sedan,manual,1,391448.0,False,383599
4428,volkswagen jetta,2014,diesel,120733,pune,sedan,manual,1,506235.0,False,492299
4429,hyundai elite i20,2014,diesel,154655,pune,hatchback,manual,1,463083.0,False,438399
4430,skoda rapid,2015,diesel,158343,pune,sedan,manual,1,450500.0,False,433499
4459,maruti alto,2010,petrol,34854,hyderabad,hatchback,manual,1,215074.0,False,182999
4460,maruti wagon r 1.0,2013,petrol,39541,hyderabad,hatchback,manual,2,413213.0,True,328599
4461,maruti celerio,2015,petrol,34481,hyderabad,hatchback,manual,1,390190.0,False,346899
4462,maruti swift,2011,petrol,46592,hyderabad,hatchback,manual,1,486361.0,False,415899
4463,maruti alto,2011,petrol,23837,hyderabad,hatchback,manual,1,242199.0,False,242099
4464,hyundai santro xing,2011,petrol & lpg,41925,hyderabad,hatchback,manual,1,332882.0,False,269299
4465,maruti alto k10,2014,petrol,40187,hyderabad,hatchback,manual,2,335306.0,False,281099
4466,maruti alto k10,2017,petrol,19279,hyderabad,hatchback,manual,1,421368.0,False,362999
4467,maruti baleno,2016,petrol,20411,hyderabad,hatchback,manual,1,661291.0,False,545599
4468,hyundai i10,2010,petrol,5383,hyderabad,hatchback,automatic,1,473317.0,False,409299
4470,maruti eeco,2019,petrol,8294,hyderabad,suv,manual,1,414199.0,False,414099
4471,hyundai i20,2012,diesel,38856,hyderabad,hatchback,manual,1,484252.0,False,411499
4473,hyundai santro xing,2012,petrol,30692,hyderabad,hatchback,manual,1,356064.0,False,291599
4474,maruti eeco,2019,petrol,8647,hyderabad,suv,manual,1,550009.0,False,452899
4475,maruti eeco,2020,petrol,17082,hyderabad,suv,manual,1,509100.0,False,417099
4476,maruti swift dzire,2014,petrol,35103,hyderabad,sedan,manual,1,581647.0,False,498699
4478,hyundai i20,2012,petrol,51853,hyderabad,hatchback,manual,1,440383.0,False,396499
4479,hyundai i10,2012,petrol,56900,hyderabad,hatchback,manual,1,318199.0,False,318099
4480,maruti alto 800,2018,petrol,7885,hyderabad,hatchback,manual,1,344999.0,False,344199
4481,maruti alto 800,2013,petrol,4264,hyderabad,hatchback,manual,1,333372.0,False,277499
4482,maruti alto k10,2013,petrol,33274,hyderabad,hatchback,manual,1,300028.0,False,274499
4484,maruti alto 800,2018,petrol,16208,hyderabad,hatchback,manual,1,399923.0,False,331499
4485,maruti swift dzire,2015,petrol,15516,hyderabad,sedan,manual,1,690608.0,False,562199
4486,maruti alto k10,2012,petrol,29160,hyderabad,hatchback,manual,1,296729.0,False,261299
4487,hyundai eon,2015,petrol,22377,hyderabad,hatchback,manual,1,373935.0,False,314399
4488,maruti alto,2011,petrol,31119,hyderabad,hatchback,manual,1,272088.0,False,243699
4489,maruti wagon r 1.0,2011,petrol,55981,hyderabad,hatchback,manual,1,352609.0,False,293199
4490,ford new figo,2016,petrol,40924,hyderabad,hatchback,manual,1,486580.0,False,398999
4491,hyundai i10,2009,petrol,27034,hyderabad,hatchback,manual,1,315770.0,False,274299
4492,hyundai i10,2010,petrol,34430,hyderabad,hatchback,manual,1,366688.0,False,313199
4493,maruti wagon r 1.0,2014,petrol,41913,hyderabad,hatchback,manual,1,382099.0,False,381999
4494,hyundai eon,2016,petrol,40681,hyderabad,hatchback,manual,1,276899.0,False,276799
4495,hyundai i20,2012,petrol,53847,hyderabad,hatchback,manual,1,431411.0,False,370699
4496,datsun redi go,2018,petrol,13379,hyderabad,hatchback,manual,1,372340.0,False,319999
4497,maruti alto 800,2017,petrol,27927,hyderabad,hatchback,manual,2,380010.0,False,315899
4499,maruti swift,2019,diesel,43074,hyderabad,hatchback,manual,2,817469.0,False,679899
4500,hyundai i10,2008,petrol,83568,hyderabad,hatchback,manual,2,258616.0,False,230899
4502,maruti wagon r 1.0,2013,petrol,45460,hyderabad,hatchback,manual,2,404835.0,False,330899
4503,hyundai i10,2012,petrol,44883,hyderabad,hatchback,manual,1,385437.0,False,335999
4504,maruti alto 800,2014,petrol,43615,hyderabad,hatchback,manual,1,313500.0,False,256999
4505,maruti alto k10,2011,petrol,56816,hyderabad,hatchback,manual,1,253340.0,False,227799
4506,maruti alto 800,2015,petrol,38472,hyderabad,hatchback,manual,1,328310.0,False,276299
4507,hyundai santro xing,2011,petrol & lpg,54368,hyderabad,hatchback,manual,1,308080.0,False,264799
4508,maruti alto 800,2013,petrol,57525,hyderabad,hatchback,manual,1,272380.0,False,245399
4510,maruti alto 800,2015,petrol,25048,hyderabad,hatchback,manual,2,337259.0,False,306199
4511,maruti alto 800,2013,petrol,42131,hyderabad,hatchback,manual,1,313730.0,False,268199
4512,maruti wagon r 1.0,2015,petrol,48243,hyderabad,hatchback,manual,1,431607.0,False,370699
4513,honda brio,2013,petrol,40362,hyderabad,hatchback,manual,2,403706.0,False,391999
4516,maruti eeco,2016,petrol,54919,hyderabad,suv,manual,1,410420.0,False,317599
4518,maruti celerio,2015,petrol,43028,hyderabad,hatchback,manual,2,461357.0,False,399799
4519,hyundai i10,2013,petrol,57200,hyderabad,hatchback,manual,1,414508.0,False,363399
4520,hyundai santro xing,2009,petrol,31094,hyderabad,hatchback,manual,1,265240.0,False,220099
4522,hyundai i10,2011,petrol,57568,hyderabad,hatchback,manual,2,376809.0,False,320499
4523,tata tiago,2018,petrol,67311,hyderabad,hatchback,manual,1,497400.0,False,422499
4525,hyundai eon,2017,petrol,29422,hyderabad,hatchback,manual,1,359799.0,False,359699
4526,nissan micra,2013,diesel,50151,hyderabad,hatchback,manual,1,333678.0,False,311999
4527,maruti dzire,2017,petrol,33399,hyderabad,sedan,manual,1,775481.0,False,630099
4528,maruti alto k10,2017,petrol,37328,hyderabad,hatchback,manual,1,408278.0,False,312099
4529,maruti baleno,2017,petrol,7861,hyderabad,hatchback,manual,1,727305.0,False,701599
4530,hyundai santro xing,2008,petrol,41859,hyderabad,hatchback,manual,1,201899.0,False,198199
4531,maruti swift,2016,diesel,43630,hyderabad,hatchback,manual,2,547532.0,False,543399
4533,honda city,2011,petrol,67624,hyderabad,sedan,manual,2,465301.0,False,407199
4534,maruti baleno,2016,petrol,22594,hyderabad,hatchback,manual,1,738480.0,False,630199
4535,maruti zen estilo,2010,petrol,80996,hyderabad,hatchback,manual,2,249389.0,False,209799
4537,maruti alto k10,2012,petrol,36870,hyderabad,hatchback,manual,2,282826.0,False,265799
4540,maruti wagon r 1.0,2011,petrol & cng,85435,hyderabad,hatchback,manual,1,322145.0,False,269499
4541,maruti alto k10,2017,petrol,84937,hyderabad,hatchback,manual,1,368573.0,False,323899
4542,maruti alto 800,2019,petrol,24740,hyderabad,hatchback,manual,2,398401.0,False,311299
4543,maruti dzire,2018,diesel,40615,hyderabad,sedan,manual,1,912519.0,False,768099
4544,hyundai grand i10,2015,petrol,23738,hyderabad,hatchback,automatic,2,633180.0,False,519099
4545,hyundai i10,2010,petrol,71355,hyderabad,hatchback,manual,2,289099.0,False,288999
4546,maruti celerio x,2018,petrol,31973,hyderabad,hatchback,manual,1,526650.0,False,423599
4548,maruti ignis,2017,petrol,31925,hyderabad,hatchback,manual,1,557070.0,False,478899
4549,maruti baleno,2018,petrol,33478,hyderabad,hatchback,manual,1,784117.0,False,635399
4551,maruti dzire,2017,petrol,35440,hyderabad,sedan,manual,1,734309.0,False,605099
4552,maruti baleno,2017,diesel,51501,hyderabad,hatchback,manual,1,833039.0,False,676999
4553,hyundai i10,2009,petrol,66427,hyderabad,hatchback,manual,2,272142.0,False,237799
4554,honda city,2015,petrol,47555,hyderabad,sedan,automatic,4,940966.0,False,782799
4556,mahindra thar,2017,diesel,27328,hyderabad,suv,manual,1,933655.0,False,755999
4557,maruti swift dzire,2015,petrol,69124,hyderabad,sedan,manual,1,520639.0,False,514899
4558,maruti swift,2011,petrol,78238,hyderabad,hatchback,manual,1,490835.0,False,406299
4560,maruti wagon r 1.0,2011,petrol,104293,hyderabad,hatchback,manual,2,300940.0,False,271199
4561,hyundai i10,2010,petrol,119179,hyderabad,hatchback,manual,1,263397.0,False,254299
4562,maruti alto k10,2015,petrol,57564,hyderabad,hatchback,manual,1,320966.0,False,298499
4563,maruti dzire,2019,diesel,21168,hyderabad,sedan,manual,1,799299.0,False,799199
4567,maruti a star,2009,petrol,69535,hyderabad,hatchback,manual,1,228676.0,False,213299
4568,maruti baleno,2017,petrol,53055,hyderabad,hatchback,manual,1,746505.0,False,624999
4570,hyundai santro xing,2013,petrol,68484,hyderabad,hatchback,manual,1,353688.0,False,306599
4571,maruti swift dzire,2017,diesel,57889,hyderabad,sedan,manual,1,820380.0,False,699399
4573,maruti wagon r duo,2009,petrol & lpg,197377,hyderabad,hatchback,manual,1,173599.0,False,171999
4574,maruti swift dzire,2017,diesel,59374,hyderabad,sedan,manual,1,685799.0,False,685699
4575,toyota innova crysta,2017,diesel,80745,hyderabad,suv,manual,1,2144837.0,False,1818604
4576,maruti alto 800,2018,petrol,42143,hyderabad,hatchback,manual,1,377100.0,False,321799
4578,maruti swift dzire,2015,petrol,78713,hyderabad,sedan,manual,1,671743.0,True,535999
4579,maruti dzire,2018,diesel,47721,hyderabad,sedan,manual,1,906215.0,False,750499
4580,maruti wagon r 1.0,2012,petrol & cng,79870,hyderabad,hatchback,manual,1,367970.0,False,327099
4581,maruti swift,2009,diesel,90273,hyderabad,hatchback,manual,1,291299.0,False,291199
4583,maruti swift,2012,diesel,146225,hyderabad,hatchback,manual,1,368599.0,False,368499
4584,maruti zen estilo,2010,petrol,88461,hyderabad,hatchback,manual,2,230840.0,False,203699
4586,maruti vitara brezza,2017,diesel,74942,hyderabad,suv,manual,1,958978.0,False,791899
4587,hyundai i10,2010,petrol,95991,hyderabad,hatchback,manual,2,294902.0,False,265299
4588,hyundai i10,2011,petrol,116395,hyderabad,hatchback,automatic,1,434517.0,False,386299
4589,maruti swift dzire,2017,diesel,80273,hyderabad,sedan,automatic,2,776511.0,False,619699
4590,hyundai i10,2008,petrol,89270,hyderabad,hatchback,manual,1,312623.0,False,275699
4592,hyundai santro xing,2009,petrol,105529,hyderabad,hatchback,manual,1,216284.0,False,172399
4593,maruti ritz,2012,diesel,96714,hyderabad,hatchback,manual,1,447442.0,False,372199
4594,toyota etios,2011,petrol,103749,hyderabad,sedan,manual,3,400704.0,False,340899
4595,datsun go plus,2016,petrol,48716,hyderabad,hatchback,manual,1,306299.0,False,296699
4598,hyundai verna,2018,petrol,43975,hyderabad,sedan,manual,1,1118039.0,False,1027899
4600,maruti swift,2011,petrol,121622,hyderabad,hatchback,manual,1,456855.0,False,382699
4601,maruti ertiga,2014,diesel,86775,hyderabad,suv,manual,2,793379.0,False,664299
4602,volkswagen ameo,2017,diesel,109300,hyderabad,sedan,automatic,2,504399.0,False,485499
4603,maruti swift dzire,2015,diesel,97036,hyderabad,sedan,manual,1,692291.0,False,539899
4604,hyundai creta,2016,petrol,75730,hyderabad,suv,automatic,1,1146030.0,False,964999
4605,maruti swift,2015,petrol,87030,hyderabad,hatchback,manual,2,531179.0,False,461099
4606,hyundai creta,2016,diesel,72727,hyderabad,suv,manual,1,924999.0,False,924899
4607,maruti alto k10,2012,petrol,103887,hyderabad,hatchback,manual,1,277819.0,False,227499
4609,maruti swift,2016,diesel,82732,hyderabad,hatchback,manual,2,614343.0,False,507599
4610,toyota etios liva,2012,diesel,86617,hyderabad,hatchback,manual,2,389538.0,False,362699
4612,hyundai i10,2011,petrol,112315,hyderabad,hatchback,manual,2,360031.0,False,328699
4615,maruti swift,2013,diesel,108649,hyderabad,hatchback,manual,1,487223.0,False,421399
4616,maruti swift,2012,diesel,101039,hyderabad,hatchback,manual,1,545667.0,False,473799
4618,maruti swift,2013,diesel,111864,hyderabad,hatchback,manual,2,492843.0,False,428599
4619,maruti vitara brezza,2017,diesel,108339,hyderabad,suv,manual,1,856355.0,False,707599
4620,maruti swift,2015,diesel,98101,hyderabad,hatchback,manual,1,572837.0,False,470699
4621,maruti swift,2012,diesel,164757,hyderabad,hatchback,manual,1,477072.0,False,384999
4623,maruti swift dzire,2015,petrol,94320,hyderabad,sedan,manual,1,645504.0,False,527599
